CoreId;Identifier;type;rightsHolder;creator;accessURI;format;variantLiteral;license
61983431@OBS;https://observation.org/photos/2822612/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822612.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983431@OBS;https://observation.org/photos/2822611/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822611.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822606/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822606.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822605/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822605.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822604/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822604.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822603/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822603.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822602/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822602.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983394@OBS;https://observation.org/photos/2822600/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822600.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822599/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822599.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822597/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822597.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822595/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822595.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822594/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822594.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822593/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822593.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822591/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822591.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822590/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822590.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983369@OBS;https://observation.org/photos/2822588/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822588.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61983347@OBS;https://observation.org/photos/2822587/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2822587.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978269@OBS;https://observation.org/photos/2821885/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821885.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978269@OBS;https://observation.org/photos/2821884/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821884.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978269@OBS;https://observation.org/photos/2821883/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821883.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978267@OBS;https://observation.org/photos/2821880/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821880.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978267@OBS;https://observation.org/photos/2821879/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821879.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978265@OBS;https://observation.org/photos/2821875/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821875.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978265@OBS;https://observation.org/photos/2821874/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821874.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978264@OBS;https://observation.org/photos/2821873/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821873.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978261@OBS;https://observation.org/photos/2821869/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821869.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978260@OBS;https://observation.org/photos/2821868/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821868.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978259@OBS;https://observation.org/photos/2821867/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821867.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978259@OBS;https://observation.org/photos/2821866/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821866.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978258@OBS;https://observation.org/photos/2821865/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821865.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978257@OBS;https://observation.org/photos/2821864/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821864.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978256@OBS;https://observation.org/photos/2821863/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821863.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978256@OBS;https://observation.org/photos/2821862/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821862.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978255@OBS;https://observation.org/photos/2821861/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821861.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978255@OBS;https://observation.org/photos/2821860/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821860.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978255@OBS;https://observation.org/photos/2821859/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821859.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978255@OBS;https://observation.org/photos/2821858/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821858.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978254@OBS;https://observation.org/photos/2821857/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821857.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978254@OBS;https://observation.org/photos/2821856/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821856.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978253@OBS;https://observation.org/photos/2821855/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821855.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978252@OBS;https://observation.org/photos/2821854/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821854.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978252@OBS;https://observation.org/photos/2821853/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821853.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978252@OBS;https://observation.org/photos/2821852/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821852.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978252@OBS;https://observation.org/photos/2821851/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821851.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978251@OBS;https://observation.org/photos/2821850/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821850.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978251@OBS;https://observation.org/photos/2821849/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821849.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978251@OBS;https://observation.org/photos/2821848/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821848.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978250@OBS;https://observation.org/photos/2821847/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821847.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978250@OBS;https://observation.org/photos/2821846/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821846.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978249@OBS;https://observation.org/photos/2821845/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821845.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978246@OBS;https://observation.org/photos/2821843/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821843.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978245@OBS;https://observation.org/photos/2821842/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821842.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978245@OBS;https://observation.org/photos/2821841/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821841.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978245@OBS;https://observation.org/photos/2821840/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821840.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978244@OBS;https://observation.org/photos/2821839/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821839.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978243@OBS;https://observation.org/photos/2821838/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821838.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978242@OBS;https://observation.org/photos/2821837/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821837.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978242@OBS;https://observation.org/photos/2821836/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821836.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978240@OBS;https://observation.org/photos/2821832/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821832.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978239@OBS;https://observation.org/photos/2821830/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821830.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978239@OBS;https://observation.org/photos/2821829/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821829.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978238@OBS;https://observation.org/photos/2821828/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821828.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978238@OBS;https://observation.org/photos/2821827/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821827.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978237@OBS;https://observation.org/photos/2821826/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821826.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978236@OBS;https://observation.org/photos/2821825/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821825.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978235@OBS;https://observation.org/photos/2821824/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821824.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978234@OBS;https://observation.org/photos/2821822/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821822.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978234@OBS;https://observation.org/photos/2821821/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821821.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978233@OBS;https://observation.org/photos/2821820/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821820.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978233@OBS;https://observation.org/photos/2821819/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821819.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978233@OBS;https://observation.org/photos/2821818/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821818.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978233@OBS;https://observation.org/photos/2821817/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821817.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978233@OBS;https://observation.org/photos/2821816/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821816.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978232@OBS;https://observation.org/photos/2821814/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821814.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978231@OBS;https://observation.org/photos/2821813/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821813.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978231@OBS;https://observation.org/photos/2821812/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821812.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978230@OBS;https://observation.org/photos/2821811/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821811.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978230@OBS;https://observation.org/photos/2821810/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821810.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978229@OBS;https://observation.org/photos/2821809/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821809.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978229@OBS;https://observation.org/photos/2821808/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821808.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978228@OBS;https://observation.org/photos/2821807/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821807.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978206@OBS;https://observation.org/photos/2821799/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821799.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978204@OBS;https://observation.org/photos/2821798/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821798.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978203@OBS;https://observation.org/photos/2821797/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821797.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978202@OBS;https://observation.org/photos/2821796/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821796.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978197@OBS;https://observation.org/photos/2821793/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821793.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978197@OBS;https://observation.org/photos/2821792/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821792.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978195@OBS;https://observation.org/photos/2821791/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821791.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978195@OBS;https://observation.org/photos/2821790/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821790.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978195@OBS;https://observation.org/photos/2821789/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821789.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978194@OBS;https://observation.org/photos/2821788/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821788.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978192@OBS;https://observation.org/photos/2821787/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821787.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978192@OBS;https://observation.org/photos/2821786/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821786.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978192@OBS;https://observation.org/photos/2821785/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821785.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978191@OBS;https://observation.org/photos/2821784/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821784.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978191@OBS;https://observation.org/photos/2821783/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821783.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978190@OBS;https://observation.org/photos/2821782/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821782.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978187@OBS;https://observation.org/photos/2821781/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821781.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978187@OBS;https://observation.org/photos/2821780/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821780.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978187@OBS;https://observation.org/photos/2821779/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821779.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978187@OBS;https://observation.org/photos/2821778/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821778.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978185@OBS;https://observation.org/photos/2821777/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821777.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978183@OBS;https://observation.org/photos/2821776/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821776.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978182@OBS;https://observation.org/photos/2821775/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821775.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978181@OBS;https://observation.org/photos/2821774/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821774.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978180@OBS;https://observation.org/photos/2821773/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821773.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978180@OBS;https://observation.org/photos/2821772/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821772.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978178@OBS;https://observation.org/photos/2821768/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821768.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978177@OBS;https://observation.org/photos/2821767/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821767.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978177@OBS;https://observation.org/photos/2821766/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821766.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978176@OBS;https://observation.org/photos/2821765/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821765.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978175@OBS;https://observation.org/photos/2821764/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821764.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978173@OBS;https://observation.org/photos/2821763/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821763.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978173@OBS;https://observation.org/photos/2821762/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821762.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978173@OBS;https://observation.org/photos/2821761/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821761.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978173@OBS;https://observation.org/photos/2821760/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821760.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978173@OBS;https://observation.org/photos/2821759/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821759.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978172@OBS;https://observation.org/photos/2821758/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821758.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978172@OBS;https://observation.org/photos/2821757/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821757.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978171@OBS;https://observation.org/photos/2821756/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821756.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978171@OBS;https://observation.org/photos/2821755/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821755.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978170@OBS;https://observation.org/photos/2821754/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821754.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978170@OBS;https://observation.org/photos/2821753/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821753.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978168@OBS;https://observation.org/photos/2821750/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821750.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978168@OBS;https://observation.org/photos/2821749/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821749.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978167@OBS;https://observation.org/photos/2821748/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821748.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978166@OBS;https://observation.org/photos/2821747/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821747.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978165@OBS;https://observation.org/photos/2821746/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821746.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978165@OBS;https://observation.org/photos/2821745/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821745.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978164@OBS;https://observation.org/photos/2821744/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821744.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978164@OBS;https://observation.org/photos/2821743/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821743.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978164@OBS;https://observation.org/photos/2821742/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821742.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978164@OBS;https://observation.org/photos/2821741/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821741.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978163@OBS;https://observation.org/photos/2821740/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821740.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978163@OBS;https://observation.org/photos/2821739/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821739.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978163@OBS;https://observation.org/photos/2821738/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821738.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978162@OBS;https://observation.org/photos/2821737/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821737.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978161@OBS;https://observation.org/photos/2821736/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821736.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978161@OBS;https://observation.org/photos/2821735/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821735.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978160@OBS;https://observation.org/photos/2821734/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821734.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978160@OBS;https://observation.org/photos/2821733/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821733.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978159@OBS;https://observation.org/photos/2821732/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821732.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978159@OBS;https://observation.org/photos/2821731/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821731.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978158@OBS;https://observation.org/photos/2821730/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821730.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978156@OBS;https://observation.org/photos/2821728/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821728.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978156@OBS;https://observation.org/photos/2821727/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821727.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978156@OBS;https://observation.org/photos/2821726/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821726.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978155@OBS;https://observation.org/photos/2821725/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821725.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978155@OBS;https://observation.org/photos/2821724/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821724.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978154@OBS;https://observation.org/photos/2821723/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821723.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
61978154@OBS;https://observation.org/photos/2821722/;StillImage;Kjell Nilsen;kjell nilsen;https://observation.org/photos/2821722.jpg;image/jpeg;Best Quality;CC BY-NC-ND 4.0
